ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Umutina-123_heart-1-1,Umutina-123_heart-1,wapo,76,false,expert,,w a p o,SCA,,1
Otuke-123_heart-1-1,Otuke-123_heart-1,ʃo,123,false,expert,,ʃ o,SCA,,1
Bororo-124_hedgehog-1-1,Bororo-124_hedgehog-1,iwe,182,false,expert,,- i w e,SCA,,1
Umutina-124_hedgehog-1-1,Umutina-124_hedgehog-1,hibe,182,false,expert,,h i b e,SCA,,1
Otuke-124_hedgehog-1-1,Otuke-124_hedgehog-1,kuricuri,330,false,expert,,k u r i tʃ u r i,SCA,,1
Bororo-125_heel-1-1,Bororo-125_heel-1,bureado,183,false,expert,,- - b u r e a d o,SCA,,1
Otuke-125_heel-1-1,Otuke-125_heel-1,iwiaroto,183,false,expert,,i - w ia r - o t o,SCA,,1
Umutina-125_heel-1-1,Umutina-125_heel-1,ambure jatabu,183,false,expert,,a m b u r - - - e,SCA,,1
Umutina-125_heel-1-2,Umutina-125_heel-1,ambure jatabu,410,false,expert,,dʒ a t a b u,SCA,,2
Bororo-126_hole-1-1,Bororo-126_hole-1,poro,184,false,expert,,p o r o,SCA,,1
Umutina-126_hole-1-1,Umutina-126_hole-1,podo,184,false,expert,,p o d o,SCA,,1
Bororo-129_hornanatomy-1-1,Bororo-129_hornanatomy-1,kiga,185,false,expert,,- k i g a,SCA,,1
Otuke-129_hornanatomy-1-1,Otuke-129_hornanatomy-1,ukikʷa,185,false,expert,,u k i kʷ a,SCA,,1
Bororo-130_hornedscreamersp-1-1,Bororo-130_hornedscreamersp-1,tamigi,186,false,expert,,t a m i g i,SCA,,1
Umutina-130_hornedscreamersp-1-1,Umutina-130_hornedscreamersp-1,tami,186,false,expert,,t a m - - i,SCA,,1
Bororo-131_house-1-1,Bororo-131_house-1,baj,187,false,expert,,b a j,SCA,,1
Otuke-131_house-1-1,Otuke-131_house-1,hwalʔa,188,false,expert,,hʷ a l ʔ a,SCA,,1
Umutina-131_house-1-1,Umutina-131_house-1,xipa,411,false,expert,,tʃ i p a,SCA,,1
Bororo-132_howlermonkey-1-1,Bororo-132_howlermonkey-1,pai,189,false,expert,,- p ai - -,SCA,,1
Umutina-132_howlermonkey-1-1,Umutina-132_howlermonkey-1,epaʒʲo,189,false,expert,,e p a ʒʲ o,SCA,,1
Otuke-132_howlermonkey-1-1,Otuke-132_howlermonkey-1,kucaku,372,false,expert,,k u tʃ a k u,SCA,,1
Bororo-133_i-1-1,Bororo-133_i-1,imi,189,false,expert,,- - i m i,SCA,,1
Umutina-133_i-1-1,Umutina-133_i-1,imi,189,false,expert,,- - i m i,SCA,,1
Otuke-133_i-1-1,Otuke-133_i-1,ikixa oxo,266,false,expert,,i k i ʃ a,SCA,,1
Otuke-133_i-1-2,Otuke-133_i-1,ikixa oxo,267,false,expert,,o ʃ o,SCA,,2
Bororo-134_iguana-1-1,Bororo-134_iguana-1,irui,189,false,expert,,i r u - i,SCA,,1
Umutina-134_iguana-1-1,Umutina-134_iguana-1,hiribe,189,false,expert,,- h i r i,SCA,,1
Umutina-134_iguana-1-2,Umutina-134_iguana-1,hiribe,268,false,expert,,b e,SCA,,2
Umutina-134_iguana-2-1,Umutina-134_iguana-2,heribe,189,false,expert,,- h e r i,SCA,,1
Umutina-134_iguana-2-2,Umutina-134_iguana-2,heribe,269,false,expert,,b e,SCA,,2
Bororo-136_iron-1-1,Bororo-136_iron-1,meriri,190,false,expert,,m e r i r i,SCA,,1
Otuke-136_iron-1-1,Otuke-136_iron-1,neheri,190,false,expert,,n e h e r i,SCA,,1
Bororo-139_jararacussu-1-1,Bororo-139_jararacussu-1,etari,191,false,expert,,e t a r i,SCA,,1
Umutina-139_jararacussu-1-1,Umutina-139_jararacussu-1,etari,191,false,expert,,e t a r i,SCA,,1
Bororo-141_kingfisher-1-1,Bororo-141_kingfisher-1,kadomo,23,false,expert,,k a d o m o,SCA,,1
Umutina-141_kingfisher-1-1,Umutina-141_kingfisher-1,katamã,23,false,expert,,k a t a m ã,SCA,,1
Otuke-141_kingfisher-1-1,Otuke-141_kingfisher-1,atsamu,23,false,expert,,- a ts a m u,SCA,,1
Bororo-143_lake-1-1,Bororo-143_lake-1,kuruga,192,false,expert,,k u r u g a,SCA,,1
Umutina-143_lake-1-1,Umutina-143_lake-1,urukʷa,192,false,expert,,- u r u kʷ a,SCA,,1
Otuke-143_lake-1-1,Otuke-143_lake-1,ohaeta,193,false,expert,,o h ae t a,SCA,,1
Bororo-145_leaf-1-1,Bororo-145_leaf-1,raru,194,false,expert,,r a r ɨ,SCA,,1
Otuke-145_leaf-1-1,Otuke-145_leaf-1,rari,194,false,expert,,r a r i,SCA,,1
Umutina-145_leaf-1-1,Umutina-145_leaf-1,ipiazo,319,false,expert,,i p ia z o,SCA,,1
Bororo-148_liedown-1-1,Bororo-148_liedown-1,pado,195,false,expert,,p a d o,SCA,,1
Umutina-148_liedown-1-1,Umutina-148_liedown-1,pata,195,false,expert,,p a t a,SCA,,1
Bororo-149_lightignite-1-1,Bororo-149_lightignite-1,dʒorɨto,196,false,expert,,dʒ o r - - ɨ t o,SCA,,1
Umutina-149_lightignite-1-1,Umutina-149_lightignite-1,zorututo,196,false,expert,,z o r u t u t o,SCA,,1
Bororo-150_liver-1-1,Bororo-150_liver-1,aka,197,false,expert,,a k a,SCA,,1
Umutina-150_liver-1-1,Umutina-150_liver-1,ua,198,false,expert,,ua,SCA,,1
Umutina-150_liver-2-1,Umutina-150_liver-2,a,198,false,expert,,a,SCA,,1
Bororo-151_lizard-1-1,Bororo-151_lizard-1,amema,199,false,expert,,- a m - - e m a,SCA,,1
Otuke-151_lizard-1-1,Otuke-151_lizard-1,mamasane,199,false,expert,,m a m a s a n e,SCA,,1
Umutina-151_lizard-1-1,Umutina-151_lizard-1,amema,199,false,expert,,- a m - - e m a,SCA,,1
Bororo-155_manedwolf-1-1,Bororo-155_manedwolf-1,rie,200,false,expert,,r ie - -,SCA,,1
Otuke-155_manedwolf-1-1,Otuke-155_manedwolf-1,rehe,200,false,expert,,r e h e,SCA,,1
Bororo-156_mangaba-1-1,Bororo-156_mangaba-1,bato,201,false,expert,,b a t o,SCA,,1
Umutina-156_mangaba-1-1,Umutina-156_mangaba-1,batorukʷa,201,false,expert,,b a t o,SCA,,1
Umutina-156_mangaba-1-2,Umutina-156_mangaba-1,batorukʷa,202,false,expert,,r u kʷ a,SCA,,2
Bororo-157_manioc-1-1,Bororo-157_manioc-1,dʒu,203,false,expert,,- dʒ u - -,SCA,,1
Otuke-157_manioc-1-1,Otuke-157_manioc-1,tʃuhu,203,false,expert,,- tʃ u h u,SCA,,1
Umutina-157_manioc-1-1,Umutina-157_manioc-1,utuʒo,203,false,expert,,u t u ʒ o,SCA,,1
Bororo-159_moon-1-1,Bororo-159_moon-1,ari,204,false,expert,,a r i,SCA,,1
Umutina-159_moon-1-1,Umutina-159_moon-1,ari,204,false,expert,,a r i,SCA,,1
Umutina-159_moon-2-1,Umutina-159_moon-2,ali,204,false,expert,,a l i,SCA,,1
Otuke-159_moon-1-1,Otuke-159_moon-1,ari,204,false,expert,,a r i,SCA,,1
Bororo-160_mosquito-1-1,Bororo-160_mosquito-1,batʃe,205,false,expert,,b a tʃ e,SCA,,1
Umutina-160_mosquito-1-1,Umutina-160_mosquito-1,mbe,205,false,expert,,m/b - - e,SCA,,1
Umutina-160_mosquito-2-1,Umutina-160_mosquito-2,bai,205,false,expert,,b ai - -,SCA,,1
Otuke-160_mosquito-1-1,Otuke-160_mosquito-1,mase,205,false,expert,,m a s e,SCA,,1
Bororo-161_mother-1-1,Bororo-161_mother-1,mɨga,206,false,expert,,m ɨ g a,SCA,,1
Umutina-161_mother-1-1,Umutina-161_mother-1,mako,206,false,expert,,m a k o,SCA,,1
Kovareka-161_mother-1-1,Kovareka-161_mother-1,mana,287,false,expert,,m a n a,SCA,,1
Bororo-163_mouth-1-1,Bororo-163_mouth-1,ia,207,false,expert,,- ia - -,SCA,,1
Umutina-163_mouth-1-1,Umutina-163_mouth-1,oza,208,false,expert,,o,SCA,,1
Umutina-163_mouth-1-2,Umutina-163_mouth-1,oza,207,false,expert,,z a - -,SCA,,2
Otuke-163_mouth-1-1,Otuke-163_mouth-1,ʃiora,207,false,expert,,ʃ io r a,SCA,,1
Bororo-164_mud-1-1,Bororo-164_mud-1,rotu,209,false,expert,,r o t u,SCA,,1
Otuke-164_mud-1-1,Otuke-164_mud-1,roktu,210,false,expert,,r o k t u,SCA,,1
Umutina-164_mud-1-1,Umutina-164_mud-1,bukututu,211,false,expert,,b u k u t u t u,SCA,,1
Bororo-232_tell-1-1,Bororo-232_tell-1,readodo,212,false,expert,,- r ea d o d o,SCA,,1
Umutina-232_tell-1-1,Umutina-232_tell-1,alalotu,212,false,expert,,a l a l o t u,SCA,,1
Bororo-165_neck-1-1,Bororo-165_neck-1,ko,213,false,expert,,k o,SCA,,1
Bororo-165_neck-2-1,Bororo-165_neck-2,iko,213,false,expert,,k o,SCA,,1
Otuke-165_neck-1-1,Otuke-165_neck-1,kio,213,false,expert,,k io,SCA,,1
Umutina-165_neck-1-1,Umutina-165_neck-1,ajupuru,414,false,expert,,a ʒ u p u ɾ u,SCA,,1
Umutina-165_neck-2-1,Umutina-165_neck-2,alapokwa,415,false,expert,,a l a p o kʷ a,SCA,,1
Bororo-167_nose-1-1,Bororo-167_nose-1,eno,214,false,expert,,- e n o,SCA,,1
Otuke-167_nose-1-1,Otuke-167_nose-1,ʃeno,214,false,expert,,ʃ e n o,SCA,,1
Umutina-167_nose-1-1,Umutina-167_nose-1,napulu,416,false,expert,,n a p u l u,SCA,,1
Bororo-168_olderbrother-1-1,Bororo-168_olderbrother-1,mana,215,false,expert,,- m a n a,SCA,,1
Umutina-168_olderbrother-1-1,Umutina-168_olderbrother-1,amana,215,false,expert,,a m a n a,SCA,,1
Umutina-168_olderbrother-2-1,Umutina-168_olderbrother-2,amala,215,false,expert,,a m a l a,SCA,,1
Otuke-169_opossum-1-1,Otuke-169_opossum-1,enohʷari,216,false,expert,,e n o hʷ a r i,SCA,,1
Bororo-169_opossum-1-1,Bororo-169_opossum-1,aka,293,false,expert,,a k a,SCA,,1
Umutina-169_opossum-1-1,Umutina-169_opossum-1,mamutipana,417,false,expert,,m a m u t i p a n a,SCA,,1
Bororo-170_ostrich-1-1,Bororo-170_ostrich-1,pari,217,false,expert,,p a r - - - i,SCA,,1
Otuke-170_ostrich-1-1,Otuke-170_ostrich-1,hahari,217,false,expert,,h a h - a r i,SCA,,1
Umutina-170_ostrich-1-1,Umutina-170_ostrich-1,pãri,217,false,expert,,p ã r - - - i,SCA,,1
Umutina-170_ostrich-2-1,Umutina-170_ostrich-2,parwaza,217,false,expert,,p a r w a z a,SCA,,1
Bororo-171_otter-1-1,Bororo-171_otter-1,ipie,218,false,expert,,i p ie,SCA,,1
Umutina-171_otter-1-1,Umutina-171_otter-1,ipekozitabu,218,false,expert,,i p e,SCA,,1
Umutina-171_otter-1-2,Umutina-171_otter-1,ipekozitabu,219,false,expert,,k o z i t a b u,SCA,,2
Umutina-171_otter-2-1,Umutina-171_otter-2,ipe,218,false,expert,,i p e,SCA,,1
Bororo-173_paca-1-1,Bororo-173_paca-1,apu,220,false,expert,,a p u,SCA,,1
Umutina-173_paca-1-1,Umutina-173_paca-1,apɔ,220,false,expert,,a p ɔ,SCA,,1
Otuke-173_paca-1-1,Otuke-173_paca-1,okivia,346,false,expert,,o k i v ia,SCA,,1
Bororo-174_pacu-1-1,Bororo-174_pacu-1,pobu,221,false,expert,,p o b u,SCA,,1
Umutina-174_pacu-1-1,Umutina-174_pacu-1,popo,221,false,expert,,p o p o,SCA,,1
Bororo-175_parakeet-1-1,Bororo-175_parakeet-1,kida,222,false,expert,,k i d a,SCA,,1
Bororo-175_parakeet-2-1,Bororo-175_parakeet-2,kido,222,false,expert,,k i d o,SCA,,1
Otuke-175_parakeet-1-1,Otuke-175_parakeet-1,kitio,222,false,expert,,k i t io,SCA,,1
Umutina-175_parakeet-1-1,Umutina-175_parakeet-1,kixo,222,false,expert,,k i x o,SCA,,1
Umutina-175_parakeet-2-1,Umutina-175_parakeet-2,kiso,222,false,expert,,k i s o,SCA,,1
Bororo-177_pathorroad-1-1,Bororo-177_pathorroad-1,meru,223,false,expert,,m e r u,SCA,,1
Umutina-177_pathorroad-1-1,Umutina-177_pathorroad-1,xabala,418,false,expert,,ʃ a b a l a,SCA,,1
Bororo-178_peachpalm-1-1,Bororo-178_peachpalm-1,botora,224,false,expert,,b o t o r a,SCA,,1
Bororo-179_peccary-1-1,Bororo-179_peccary-1,ʃao,225,false,expert,,ʃ ao,SCA,,1
Bororo-179_peccary-2-1,Bororo-179_peccary-2,dʒugo,226,false,expert,,dʒ u g o,SCA,,1
Umutina-179_peccary-1-1,Umutina-179_peccary-1,ʒoa,225,false,expert,,ʒ oa,SCA,,1
Otuke-179_peccary-1-1,Otuke-179_peccary-1,suvuakarani,352,false,expert,,s u v ua k a r a n i,SCA,,1
Bororo-181_penis-1-1,Bororo-181_penis-1,baka,227,false,expert,,b a k a,SCA,,1
Umutina-181_penis-1-1,Umutina-181_penis-1,mainokua,228,false,expert,,m ai n o k ua,SCA,,1
Bororo-182_pestle-1-1,Bororo-182_pestle-1,kaia,229,false,expert,,k a - ia,SCA,,1
Umutina-182_pestle-1-1,Umutina-182_pestle-1,kayakopo,229,false,expert,,k a - ya,SCA,,1
Umutina-182_pestle-1-2,Umutina-182_pestle-1,kayakopo,230,false,expert,,k o p o,SCA,,2
Umutina-182_pestle-2-1,Umutina-182_pestle-2,kazokupo,229,false,expert,,k a z o,SCA,,1
Umutina-182_pestle-2-2,Umutina-182_pestle-2,kazokupo,230,false,expert,,k u p o,SCA,,2
Bororo-183_piabaacu-1-1,Bororo-183_piabaacu-1,dʒatugugo,231,false,expert,,dʒ a t u g u g o,SCA,,1
Umutina-183_piabaacu-1-1,Umutina-183_piabaacu-1,zatuku,231,false,expert,,z a t - - u k u,SCA,,1
Bororo-184_pierce-1-1,Bororo-184_pierce-1,porodo,233,false,expert,,p o r o d o,SCA,,1
Umutina-184_pierce-1-1,Umutina-184_pierce-1,podoto,233,false,expert,,p o d o t o,SCA,,1
Bororo-186_piraputanga-1-1,Bororo-186_piraputanga-1,ararɨ,232,false,expert,,a - - r - - a r ɨ,SCA,,1
Umutina-186_piraputanga-1-1,Umutina-186_piraputanga-1,alarekore,232,false,expert,,a l a r e k o r e,SCA,,1
Umutina-186_piraputanga-2-1,Umutina-186_piraputanga-2,alɔrukɔre,232,false,expert,,a l ɔ r u k ɔ r e,SCA,,1
Umutina-186_piraputanga-3-1,Umutina-186_piraputanga-3,alarikore,232,false,expert,,a l a r i k o r e,SCA,,1
Bororo-187_piuva-1-1,Bororo-187_piuva-1,iru,234,false,expert,,i r u,SCA,,1
Umutina-187_piuva-1-1,Umutina-187_piuva-1,huri,235,false,expert,,h u r i,SCA,,1
Bororo-188_puma-1-1,Bororo-188_puma-1,aigo,236,false,expert,,a i g o,SCA,,1
Umutina-188_puma-1-1,Umutina-188_puma-1,aiku,236,false,expert,,ai - k u,SCA,,1
Bororo-191_rainprecipitation-1-1,Bororo-191_rainprecipitation-1,bu,237,false,expert,,b u - - - -,SCA,,1
Umutina-191_rainprecipitation-1-1,Umutina-191_rainprecipitation-1,bʷenɔ,237,false,expert,,bʷ e - - n ɔ,SCA,,1
Umutina-191_rainprecipitation-2-1,Umutina-191_rainprecipitation-2,boʔina,237,false,expert,,b o ʔ i n a,SCA,,1
Otuke-191_rainprecipitation-1-1,Otuke-191_rainprecipitation-1,verkototaxa,356,false,expert,,v e r k o t o t a ʃ a,SCA,,1
Otuke-192_rat-1-1,Otuke-192_rat-1,enohʷari,238,false,expert,,e n o hʷ a r i,SCA,,1
Umutina-192_rat-1-1,Umutina-192_rat-1,haputo,419,false,expert,,h a p u t o,SCA,,1
Bororo-192_rat-1-1,Bororo-192_rat-1,kiwareu,420,false,expert,,k i w a r eu,SCA,,1
Bororo-192_rat-2-1,Bororo-192_rat-2,baigigo,421,false,expert,,b ai g i g o,SCA,,1
Bororo-192_rat-3-1,Bororo-192_rat-3,kudo,422,false,expert,,k u d o,SCA,,1
Bororo-193_rattle-1-1,Bororo-193_rattle-1,bapo,239,false,expert,,b a p o,SCA,,1
Umutina-193_rattle-1-1,Umutina-193_rattle-1,bapo,239,false,expert,,b a p o,SCA,,1
Bororo-194_rattlemadeofpeccarinails-1-1,Bororo-194_rattlemadeofpeccarinails-1,bɨto re,240,false,expert,,b ɨ t o,SCA,,1
Bororo-194_rattlemadeofpeccarinails-1-2,Bororo-194_rattlemadeofpeccarinails-1,bɨto re,241,false,expert,,- - r e,SCA,,2
Umutina-194_rattlemadeofpeccarinails-1-1,Umutina-194_rattlemadeofpeccarinails-1,mutombure,240,false,expert,,m u t o,SCA,,1
Umutina-194_rattlemadeofpeccarinails-1-2,Umutina-194_rattlemadeofpeccarinails-1,mutombure,241,false,expert,,m/b u r e,SCA,,2
Bororo-196_redhowlermonkey-1-1,Bororo-196_redhowlermonkey-1,kujagu,242,false,expert,,k u j a g u,SCA,,1
Umutina-196_redhowlermonkey-1-1,Umutina-196_redhowlermonkey-1,kutʃaku,242,false,expert,,k u tʃ a k u,SCA,,1
Bororo-197_redandgreenmacaw-1-1,Bororo-197_redandgreenmacaw-1,kuido,243,false,expert,,k u i - d o,SCA,,1
Umutina-197_redandgreenmacaw-1-1,Umutina-197_redandgreenmacaw-1,hujʃo,243,false,expert,,h u - j ʃ o,SCA,,1
Bororo-197_redandgreenmacaw-2-1,Bororo-197_redandgreenmacaw-2,nabure,244,false,expert,,n a b u r e,SCA,,1
Umutina-197_redandgreenmacaw-2-1,Umutina-197_redandgreenmacaw-2,alapore,245,false,expert,,a l a p o r e,SCA,,1
Otuke-197_redandgreenmacaw-1-1,Otuke-197_redandgreenmacaw-1,kaharu,338,false,expert,,k a h a r u,SCA,,1
Bororo-198_river-1-1,Bororo-198_river-1,po,246,false,expert,,p o,SCA,,1
Umutina-198_river-1-1,Umutina-198_river-1,po,246,false,expert,,p o,SCA,,1
Otuke-198_river-1-1,Otuke-198_river-1,ouru,366,false,expert,,ou r u,SCA,,1
Bororo-199_rope-1-1,Bororo-199_rope-1,bɨkigu,247,false,expert,,b ɨ k i g u,SCA,,1
Umutina-199_rope-1-1,Umutina-199_rope-1,boiku,247,false,expert,,b oi k - - u,SCA,,1
Bororo-200_saliva-1-1,Bororo-200_saliva-1,otoguru,248,false,expert,,o t o g u r u,SCA,,1
Umutina-200_saliva-1-1,Umutina-200_saliva-1,otoru,248,false,expert,,o t o - - r u,SCA,,1
Bororo-202_sand-1-1,Bororo-202_sand-1,kɨgarɨ,249,false,expert,,k ɨ g a r ɨ,SCA,,1
Umutina-202_sand-1-1,Umutina-202_sand-1,xoare,249,false,expert,,x - - oa r e,SCA,,1
Otuke-202_sand-1-1,Otuke-202_sand-1,huaĩri,249,false,expert,,h ua - ĩ r i,SCA,,1
Bororo-203_scale-1-1,Bororo-203_scale-1,boto,251,false,expert,,b o t o,SCA,,1
Umutina-203_scale-1-1,Umutina-203_scale-1,boto ka,251,false,expert,,b o t o,SCA,,1
Umutina-203_scale-1-2,Umutina-203_scale-1,boto ka,39,false,expert,,k a,SCA,,2
Bororo-204_seed-1-1,Bororo-204_seed-1,a,57,false,expert,,- - a,SCA,,1
Umutina-204_seed-1-1,Umutina-204_seed-1,aka,57,false,expert,,a k a,SCA,,1
Otuke-204_seed-1-1,Otuke-204_seed-1,ohatẽ,63,false,expert,,o h a t ẽ,SCA,,1
Bororo-205_shell-1-1,Bororo-205_shell-1,atu,82,false,expert,,a t - - u,SCA,,1
Umutina-205_shell-1-1,Umutina-205_shell-1,atukwa,82,false,expert,,a t u kʷ a,SCA,,1
Bororo-209_sky-1-1,Bororo-209_sky-1,baru,120,false,expert,,b a r u,SCA,,1
Otuke-209_sky-1-1,Otuke-209_sky-1,hʷaru,120,false,expert,,hʷ a r u,SCA,,1
Umutina-209_sky-1-1,Umutina-209_sky-1,baroto,120,false,expert,,b a r o,SCA,,1
Umutina-209_sky-1-2,Umutina-209_sky-1,baroto,270,false,expert,,t o,SCA,,2
Bororo-210_sleep-1-1,Bororo-210_sleep-1,nudu,253,false,expert,,- n u d - - u,SCA,,1
Bororo-210_sleep-2-1,Bororo-210_sleep-2,nududu,253,false,expert,,- n u d u d u,SCA,,1
Otuke-210_sleep-1-1,Otuke-210_sleep-1,anutake,253,false,expert,,a n u t a k e,SCA,,1
Umutina-210_sleep-1-1,Umutina-210_sleep-1,notu,253,false,expert,,- n o t - - u,SCA,,1
Bororo-211_sleepstate-1-1,Bororo-211_sleepstate-1,nori,252,false,expert,,n o r i,SCA,,1
Umutina-211_sleepstate-1-1,Umutina-211_sleepstate-1,nori,252,false,expert,,n o r i,SCA,,1
Bororo-213_smallanteater-1-1,Bororo-213_smallanteater-1,apu,5,false,expert,,a p - - u,SCA,,1
Umutina-213_smallanteater-1-1,Umutina-213_smallanteater-1,apo,5,false,expert,,a p - - o,SCA,,1
Bororo-213_smallanteater-2-1,Bororo-213_smallanteater-2,apogo,5,false,expert,,a p o g o,SCA,,1
Bororo-214_smokeexhaust-1-1,Bororo-214_smokeexhaust-1,dʒorydydy,255,false,expert,,dʒ o r ɨ d ɨ d ɨ,SCA,,1
Umutina-214_smokeexhaust-1-1,Umutina-214_smokeexhaust-1,zoritʃitʃi,255,false,expert,,z o r i tʃ i tʃ i,SCA,,1
Bororo-215_snail-1-1,Bororo-215_snail-1,ruwo,256,false,expert,,r u w o,SCA,,1
Umutina-215_snail-1-1,Umutina-215_snail-1,ruvo,256,false,expert,,r u v o,SCA,,1
Umutina-215_snail-2-1,Umutina-215_snail-2,luo,256,false,expert,,l u - o,SCA,,1
Bororo-216_snake-1-1,Bororo-216_snake-1,awagɨ,257,false,expert,,a w a g ɨ,SCA,,1
Bororo-216_snake-2-1,Bororo-216_snake-2,awago,257,false,expert,,a w a g o,SCA,,1
Otuke-216_snake-1-1,Otuke-216_snake-1,ahʷako,257,false,expert,,a hʷ a k o,SCA,,1
Umutina-216_snake-1-1,Umutina-216_snake-1,ebaki,257,false,expert,,e b a k i,SCA,,1
Otuke-217_solefoot-1-1,Otuke-217_solefoot-1,iwire e gua,359,false,expert,,i w i r e,SCA,,1
Otuke-217_solefoot-1-2,Otuke-217_solefoot-1,iwire e gua,260,false,expert,,e,SCA,,2
Otuke-217_solefoot-1-3,Otuke-217_solefoot-1,iwire e gua,261,false,expert,,g ua,SCA,,3
Bororo-217_solefoot-1-1,Bororo-217_solefoot-1,barogo biri,445,false,expert,,b a r o g o,SCA,,1
Bororo-217_solefoot-1-2,Bororo-217_solefoot-1,barogo biri,359,false,expert,,- b i r i,SCA,,2
Umutina-217_solefoot-1-1,Umutina-217_solefoot-1,abure,359,false,expert,,a b u r e,SCA,,1
Bororo-219_sorubim-1-1,Bororo-219_sorubim-1,orari,262,false,expert,,o r - - a r i,SCA,,1
Otuke-219_sorubim-1-1,Otuke-219_sorubim-1,orohʷari,262,false,expert,,o r o hʷ a r i,SCA,,1
Umutina-219_sorubim-1-1,Umutina-219_sorubim-1,uluare,262,false,expert,,u l - - ua ɾ ɛ,SCA,,1
Bororo-220_speak-1-1,Bororo-220_speak-1,batarɨ,263,false,expert,,b a t a r ɨ,SCA,,1
Umutina-220_speak-1-1,Umutina-220_speak-1,matare,263,false,expert,,m a t a r e,SCA,,1
Bororo-221_spider-1-1,Bororo-221_spider-1,bakaigo,264,false,expert,,b a k ai g o,SCA,,1
Umutina-221_spider-1-1,Umutina-221_spider-1,baʒo,264,false,expert,,b a ʒ - - o,SCA,,1
Otuke-222_squirrel-1-1,Otuke-222_squirrel-1,apohe,181,false,expert,,a p o h e,SCA,,1
Otuke-222_squirrel-2-1,Otuke-222_squirrel-2,apoha,181,false,expert,,a p o h a,SCA,,1
Umutina-222_squirrel-1-1,Umutina-222_squirrel-1,mamu,443,false,expert,,m a m u,SCA,,1
Bororo-222_squirrel-1-1,Bororo-222_squirrel-1,kododo,444,false,expert,,k o d o d o,SCA,,1
Bororo-224_stingray-1-1,Bororo-224_stingray-1,meru,180,false,expert,,m e r u,SCA,,1
Otuke-224_stingray-1-1,Otuke-224_stingray-1,menu,180,false,expert,,m e n u,SCA,,1
Umutina-224_stingray-1-1,Umutina-224_stingray-1,meru,180,false,expert,,m e r u,SCA,,1
Bororo-225_stone-1-1,Bororo-225_stone-1,tori,179,false,expert,,t o - - r i,SCA,,1
Otuke-225_stone-1-1,Otuke-225_stone-1,tohori,179,false,expert,,t o h o r i,SCA,,1
Umutina-225_stone-1-1,Umutina-225_stone-1,tori,179,false,expert,,t o - - r i,SCA,,1
Kovareka-225_stone-1-1,Kovareka-225_stone-1,tĩri,179,false,expert,,t ĩ - - r i,SCA,,1
Bororo-227_sun-1-1,Bororo-227_sun-1,meri,177,false,expert,,m e r i,SCA,,1
Otuke-227_sun-1-1,Otuke-227_sun-1,neri,177,false,expert,,n e r i,SCA,,1
Umutina-227_sun-1-1,Umutina-227_sun-1,mini,177,false,expert,,m i n i,SCA,,1
Bororo-229_swim-1-1,Bororo-229_swim-1,kuru,176,false,expert,,k u r u,SCA,,1
Umutina-229_swim-1-1,Umutina-229_swim-1,oru pu,176,false,expert,,- o r u,SCA,,1
Umutina-229_swim-1-2,Umutina-229_swim-1,oru pu,178,false,expert,,p u,SCA,,2
Bororo-230_tail-1-1,Bororo-230_tail-1,o,175,false,expert,,o,SCA,,1
Umutina-230_tail-1-1,Umutina-230_tail-1,o,175,false,expert,,o,SCA,,1
Bororo-231_tapir-1-1,Bororo-231_tapir-1,ki,174,false,expert,,k i - -,SCA,,1
Umutina-231_tapir-1-1,Umutina-231_tapir-1,kuj,174,false,expert,,k u j -,SCA,,1
Otuke-231_tapir-1-1,Otuke-231_tapir-1,kuhui,174,false,expert,,k u h ui,SCA,,1
Bororo-233_termite-1-1,Bororo-233_termite-1,kumo,173,false,expert,,k u m o,SCA,,1
Otuke-233_termite-1-1,Otuke-233_termite-1,kaymo,173,false,expert,,k ai m o,SCA,,1
Otuke-233_termite-2-1,Otuke-233_termite-2,makihe,331,false,expert,,m a k i h e,SCA,,1
Umutina-233_termite-1-1,Umutina-233_termite-1,kumo,173,false,expert,,k u m o,SCA,,1
Bororo-234_thigh-1-1,Bororo-234_thigh-1,bopona,170,false,expert,,b o p o,SCA,,1
Bororo-234_thigh-1-2,Bororo-234_thigh-1,bopona,172,false,expert,,n a,SCA,,2
Umutina-234_thigh-1-1,Umutina-234_thigh-1,bopo to,170,false,expert,,b o p o,SCA,,1
Umutina-234_thigh-1-2,Umutina-234_thigh-1,bopo to,271,false,expert,,t o,SCA,,2
Otuke-234_thigh-1-1,Otuke-234_thigh-1,viora,171,false,expert,,v io r a,SCA,,1
Umutina-237_throat-1-1,Umutina-237_throat-1,ku,169,false,expert,,k u,SCA,,1
Bororo-237_throat-1-1,Bororo-237_throat-1,ruwo,442,false,expert,,r u w o,SCA,,1
Bororo-238_tinamou-1-1,Bororo-238_tinamou-1,riwodo,168,false,expert,,r i w o d o,SCA,,1
Umutina-238_tinamou-1-1,Umutina-238_tinamou-1,diboto,168,false,expert,,d i b o t o,SCA,,1
Bororo-243_tree-1-1,Bororo-243_tree-1,i,167,false,expert,,i,SCA,,1
