ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morphemes,SimpleCognate,PartialCognates
Otuke-254_weexclusive-1,,Otuke,254_weexclusive,sekiaco,sekiaco,s e k ia tʃ o,,de1912linguistique;monfort1913linguistique,,,,,WE.(EXCLUSIVE),205,294
Bororo-254_weexclusive-1,,Bororo,254_weexclusive,cegi,cegi,tʃ e g i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WE.(EXCLUSIVE),205,294
Otuke-166_night-1,,Otuke,166_night,huasahuitaha,huasahuitaha,h ua s a h ui t a h a,,de1912linguistique;monfort1913linguistique,,,,,NIGHT,206,295
Bororo-166_night-1,,Bororo,166_night,boeco,boeco,b oe tʃ o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,NIGHT,206,295
Otuke-86_eye-1,,Otuke,86_eye,caa,caa,tʃ aː,,de1912linguistique;monfort1913linguistique,,,,,EYE,216,296
Bororo-86_eye-1,,Bororo,86_eye,joku,joku,dʒ o kʷ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,EYE,216,296
Umutina-86_eye-1,,Umutina,86_eye,arikixi,arikixi,a ɾ i k i ʃ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,EYE,403,425
Otuke-29_bird-1,,Otuke,29_bird,nahuahuoxio,nahuahuoxio,n a h ua h uo ʃ io,,de1912linguistique;monfort1913linguistique,,,,,BIRD,219,298
Bororo-29_bird-1,,Bororo,29_bird,kiogo,kiogo,k io ɡ ɤ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BIRD,221,299
Otuke-249_vulture-1,,Otuke,249_vulture,akarakapa,akarakapa,a k a r a k a p a,,de1912linguistique;monfort1913linguistique,,,,,VULTURE,223,300
Bororo-249_vulture-1,,Bororo,249_vulture,poburewu,poburewu,p ɔ b u r e w u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,VULTURE,224,301
Umutina-249_vulture-1,,Umutina,249_vulture,balatu,balatu,b a l a t u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,VULTURE,230,304
Umutina-121_hawk-1,,Umutina,121_hawk,ajposepa,ajposepa,a j p o s e p a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,HAWK,225,302
Bororo-121_hawk-1,,Bororo,121_hawk,aroeceba,aroeceba,a r oe tʃ e b a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HAWK,225,302
Umutina-256_whitelippedpeccary-1,,Umutina,256_whitelippedpeccary,botoɾekaɾɛ,botoɾekaɾɛ,b o t o ɾ e k a ɾ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,WHITE_LIPPED_PECCARY,231,305
Bororo-256_whitelippedpeccary-1,,Bororo,256_whitelippedpeccary,tarigo,tarigo,t a r i g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WHITE_LIPPED_PECCARY,231,305
Umutina-176_parrot-1,,Umutina,176_parrot,ʒuɾi,ʒuɾi,ʒ u ɾ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,PARROT,21,258
Bororo-176_parrot-1,,Bororo,176_parrot,kʷuɾitaga,kʷuɾitaga,kʷ u ɾ i t a g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,PARROT,234,258
Umutina-137_jabirujabirumycteria-1,,Umutina,137_jabirujabirumycteria,mataja,mataja,m a t a j a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,JABIRU,235,258
Bororo-137_jabirujabirumycteria-1,,Bororo,137_jabirujabirumycteria,bacekoguio,bacekoguio,b a tʃ e k o gʷ u j o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,JABIRU,281,258
Otuke-137_jabirujabirumycteria-1,,Otuke,137_jabirujabirumycteria,huse hemesera,huse hemesera,h u s e + h e m e s e r a,,de1912linguistique;monfort1913linguistique,,,,,? JABIRU,322,340 341
Umutina-242_toucan-1,,Umutina,242_toucan,paɾɛ,paɾɛ,p a ɾ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,TOUCAN,284,258
Bororo-242_toucan-1,,Bororo,242_toucan,apodo,apodo,a p ɔ d ɔ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TOUCAN,285,258
Otuke-242_toucan-1,,Otuke,242_toucan,axo,axo,a tʃ o,,de1912linguistique;monfort1913linguistique,,,,,TOUCAN,321,339
Umutina-180_penelopebird-1,,Umutina,180_penelopebird,paɾi,paɾi,p a ɾ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,PENELOPE,286,306
Bororo-180_penelopebird-1,,Bororo,180_penelopebird,paɾigögo,paɾigögo,p a ɾ i g ɤ gʷ o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,PENELOPE,287,307
Umutina-172_owl-1,,Umutina,172_owl,popoɾɛ,popoɾɛ,p o p o ɾ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,OWL,288,308
Bororo-172_owl-1,,Bororo,172_owl,tagogo,tagogo,t a g ʌ g ʌ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,OWL,289,309
Umutina-44_caiman-1,,Umutina,44_caiman,waʒu,waʒu,w a ʒ u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CAIMAN,290,310
Bororo-44_caiman-1,,Bororo,44_caiman,uwai,uwai,u w ai,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CAIMAN,290,310
Umutina-66_curassow-1,,Umutina,66_curassow,ube,ube,u b e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CURASSOW,291,311
Bororo-66_curassow-1,,Bororo,66_curassow,kuje,kuje,k u dʒ e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CURASSOW,418,440
Umutina-158_monkey-1,,Umutina,158_monkey,wutukuana,wutukuana,w u t u k ua n a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,MONKEY,293,313
Bororo-158_monkey-1,,Bororo,158_monkey,juko,juko,dʒ u kʷ ɔ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,MONKEY,294,314
Otuke-158_monkey-1,,Otuke,158_monkey,aaco,aaco,aː tʃ o,,de1912linguistique;monfort1913linguistique,,,,,MONKEY,350,371
Umutina-52_chicken-1,,Umutina,52_chicken,wasaɾamety,wasaɾamety,w a s a ɾ a m e t ɨ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CHICKEN,295,315
Bororo-52_chicken-1,,Bororo,52_chicken,kagaɾiga,kagaɾiga,k a g a ɾ i g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CHICKEN,296,315
Otuke-52_chicken-1,,Otuke,52_chicken,civiaku,civiaku,tʃ i v ia k u,,de1912linguistique;monfort1913linguistique,,,,,CHICKEN,318,336
Umutina-185_piranha-1,,Umutina,185_piranha,bujɛ,bujɛ,b u ʒ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,PIRANHA,298,317
Bororo-185_piranha-1,,Bororo,185_piranha,buiogo,buiogo,b ɯ j ɔ gʷ ɔ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,PIRANHA,298,317
Bororo-67_curimbataprochiloduslineatus-1,,Bororo,67_curimbataprochiloduslineatus,do,do,d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CURIMBATA,299,318
Umutina-67_curimbataprochiloduslineatus-1,,Umutina,67_curimbataprochiloduslineatus,do,do,d o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CURIMBATA,299,318
Umutina-128_hopliasgenus-1,,Umutina,128_hopliasgenus,hekapo,hekapo,h e k a p o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,HOPLIAS,300,71
Bororo-128_hopliasgenus-1,,Bororo,128_hopliasgenus,ɾɛkʌ,ɾɛkʌ,ɾ ɛ k ʌ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HOPLIAS,300,71
Umutina-189_pumpkin-1,,Umutina,189_pumpkin,piɾipiɾi biɾiti,piɾipiɾi biɾiti,p i ɾ i p i ɾ i + b i ɾ i t i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,? ?,303,321 322
Bororo-189_pumpkin-1,,Bororo,189_pumpkin,riboareu,riboareu,r i b oa r eu,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,PUMPKIN,417,439
Umutina-262_yam-1,,Umutina,262_yam,tapatuku,tapatuku,t a p a t u k u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,YAM,304,323
Bororo-262_yam-1,,Bororo,262_yam,pogodawu / tadari,pogodawu,p o g o d a w u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,YAM,415,437
Bororo-262_yam-2,,Bororo,262_yam,pogodawu / tadari,tadari,t a d a ɾ i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,YAM,416,438
Umutina-147_liana-1,,Umutina,147_liana,u,u,u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,LIANA,305,324
Bororo-147_liana-1,,Bororo,147_liana,kyro,kyro,k ɯ ɾ o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,LIANA,306,324
Umutina-244_treetrunk-1,,Umutina,244_treetrunk,ʃipaɾi,ʃipaɾi,ʃ i p a ɾ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,?,307,325
Bororo-244_treetrunk-1,,Bororo,244_treetrunk,ikʷɔbɔ,ikʷɔbɔ,i kʷ ɔ b ɔ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,?,308,326
Umutina-37_breast-1,,Umutina,37_breast,monukwa,monukwa,m o n u kʷ a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BREAST,413,435
Bororo-37_breast-1,,Bororo,37_breast,mokuro,mokuro,m o k u r o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BREAST,414,436
Otuke-239_tobacco-1,,Otuke,239_tobacco,caha,caha,tʃ a h a,,de1912linguistique;monfort1913linguistique,,,,,TOBACCO,311,329
Bororo-239_tobacco-1,,Bororo,239_tobacco,mea,mea,m ea,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,TOBACCO,412,434
Umutina-272_thunder-1,,Umutina,272_thunder,vetororova / boina matare,vetororova,v e t o r o r o v a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,THUNDER,314,332
Umutina-272_thunder-2,,Umutina,272_thunder,vetororova / boina matare,boina matare,b oi n a + m a t a r e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,THUNDER ?,411,433 446
Otuke-273_want-1,,Otuke,273_want,viasike,viasike,v ia s i k e,,de1912linguistique;monfort1913linguistique,,,,,WANT,315,333
Bororo-273_want-1,,Bororo,273_want,aidu,aidu,ai d u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,WANT,405,428
Otuke-31_blueandyellowmacaw-1,,Otuke,31_blueandyellowmacaw,karusane,karusane,k a r u s a n e,,de1912linguistique;monfort1913linguistique,,,,,MACAW,319,337
Umutina-31_blueandyellowmacaw-1,,Umutina,31_blueandyellowmacaw,alapore,alapore,a l a p o ɾ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,MACAW,407,430
Bororo-31_blueandyellowmacaw-1,,Bororo,31_blueandyellowmacaw,kuido,kuido,k ui d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,MACAW,408,431
Otuke-27_bellybutton-1,,Otuke,27_bellybutton,cenapo,cenapo,tʃ e n a p o,,de1912linguistique;monfort1913linguistique,,,,,BELLYBUTTON,323,342
Bororo-27_bellybutton-1,,Bororo,27_bellybutton,kunabo,kunabo,k u n a b o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BELLYBUTTON,323,342
Umutina-27_bellybutton-1,,Umutina,27_bellybutton,upopono,upopono,u p o p o n o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BELLYBUTTON,406,429
Otuke-226_straw-1,,Otuke,226_straw,oro,oro,o r o,,de1912linguistique;monfort1913linguistique,,,,,STRAW,328,347
Bororo-226_straw-1,,Bororo,226_straw,ba,ba,b a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,STRAW,410,432
Otuke-212_sloth-1,,Otuke,212_sloth,opohema,opohema,o p o h e m a,,de1912linguistique;monfort1913linguistique,,,,,SLOTH,330,349
Otuke-228_sweetpotato-1,,Otuke,228_sweetpotato,huaravu,huaravu,h ua r a v u,,de1912linguistique;monfort1913linguistique,,,,,SWEET_POTATO,331,350
Umutina-228_sweetpotato-1,,Umutina,228_sweetpotato,balakupu,balakupu,b a l a k u p u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SWEET_POTATO,404,427
Otuke-208_skin-1,,Otuke,208_skin,rivi,rivi,r i v i,,de1912linguistique;monfort1913linguistique,,,,,SKIN,332,351
Bororo-208_skin-1,,Bororo,208_skin,bure,bure,b u r e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SKIN,403,359
Umutina-208_skin-1,,Umutina,208_skin,birika,birika,b i r i + k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,SKIN ?,403,359 426
Otuke-90_father-1,,Otuke,90_father,ioxa,ioxa,j o ʃ a,,de1912linguistique;monfort1913linguistique,,,,,FATHER,334,353
Kuruminaka-90_father-1,,Kuruminaka,90_father,coko,coko,tʃ o k o,,de1912linguistique;monfort1913linguistique,,,,,FATHER,335,354
Umutina-90_father-1,,Umutina,90_father,yuko,yuko,ʒ u k ɔ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,FATHER,335,354
Bororo-90_father-1,,Bororo,90_father,o,o,o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FATHER,335,354
Otuke-65_cry-1,,Otuke,65_cry,ohoateta,ohoateta,o h oa t e t a,,de1912linguistique;monfort1913linguistique,,,,,CRY,336,355
Bororo-65_cry-1,,Bororo,65_cry,aragydy,aragydy,a r a g ɯ d ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CRY,380,403
Umutina-65_cry-1,,Umutina,65_cry,tua,tua,t ua,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CRY,381,404
Otuke-92_feather-1,,Otuke,92_feather,navo,navo,n a v o,,de1912linguistique;monfort1913linguistique,,,,,FEATHER,338,357
Bororo-92_feather-1,,Bororo,92_feather,ikodo,ikodo,i k o d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FEATHER,379,402
Umutina-92_feather-1,,Umutina,92_feather,ibotoka,ibotoka,i b o t o k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,FEATHER,339,358
Otuke-261_wrist-1,,Otuke,261_wrist,yuna ra,yuna ra,j u n a + ɾ a,,de1912linguistique;monfort1913linguistique,,,,,HAND ?,378,400 401
Bororo-261_wrist-1,,Bororo,261_wrist,iera paru,iera paru,ie ɾ a + p a ɾ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HAND ?,378,400 401
Umutina-261_wrist-1,,Umutina,261_wrist,iata pare,iata pare,j a t a + p a ɾ e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,HAND ?,378,400 401
Otuke-110_fur-1,,Otuke,110_fur,vuaka vi,vuaka vi,v ua k a + v i,,de1912linguistique;monfort1913linguistique,,,,,? ?,340,360 361
Bororo-110_fur-1,,Bororo,110_fur,bu,bu,b u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FUR,340,361
Kuruminaka-83_eel-1,,Kuruminaka,83_eel,mono / mapo,mono,m o n o,,de1912linguistique;monfort1913linguistique,,,,,EEL,341,362
Kuruminaka-83_eel-2,,Kuruminaka,83_eel,mono / mapo,mapo,m a p o,,de1912linguistique;monfort1913linguistique,,,,,EEL,342,363
Bororo-83_eel-1,,Bororo,83_eel,kurigi / pedago,kurigi,k u ɾ i g i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,EEL,389,412
Bororo-83_eel-2,,Bororo,83_eel,kurigi / pedago,pedago,p e d a g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,EEL,390,413
Otuke-152_look-1,,Otuke,152_look,aretake,aretake,a ɾ e t a k e,,de1912linguistique;monfort1913linguistique,,,,,LOOK,343,364
Bororo-152_look-1,,Bororo,152_look,aiwo,aiwo,ai w o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,LOOK,377,399
Umutina-152_look-1,,Umutina,152_look,arikixi,arikixi,a ɾ i k i ʃ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,EYE,402,425
Otuke-144_laugh-1,,Otuke,144_laugh,ocututa,ocututa,o tʃ u t u t a,,de1912linguistique;monfort1913linguistique,,,,,LAUGH,344,365
Umutina-144_laugh-1,,Umutina,144_laugh,zorika,zorika,z o ɾ i k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,LAUGH,375,398
Otuke-117_grasshopper-1,,Otuke,117_grasshopper,cecuhua,cecuhua,tʃ e tʃ u h ua,,de1912linguistique;monfort1913linguistique,,,,,GRASSHOPPER,215,250
Bororo-117_grasshopper-1,,Bororo,117_grasshopper,dʒokugo / kitoriga,dʒokugo,dʒ o k u g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,GRASSHOPPER,373,396
Bororo-117_grasshopper-2,,Bororo,117_grasshopper,dʒokugo / kitoriga,kitoriga,k i t o r i g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,GRASSHOPPER,374,397
Umutina-117_grasshopper-1,,Umutina,117_grasshopper,kasape,kasape,k a s a p e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,GRASSHOPPER,401,424
Otuke-26_beetle-1,,Otuke,26_beetle,okane,okane,o k a n e,,de1912linguistique;monfort1913linguistique,,,,,BEETLE,346,367
Bororo-26_beetle-1,,Bororo,26_beetle,boreu,boreu,b o r eu,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEETLE,372,395
Umutina-26_beetle-1,,Umutina,26_beetle,psimo,psimo,p s i m o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BEETLE,347,368
Otuke-49_centipede-1,,Otuke,49_centipede,rektaka,rektaka,r e k t a k a,,de1912linguistique;monfort1913linguistique,,,,,CENTIPEDE,371,394
Bororo-49_centipede-1,,Bororo,49_centipede,iwagu / ekoe / orari / betaga,iwagu,i w a g u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CENTIPEDE,368,391
Bororo-49_centipede-2,,Bororo,49_centipede,iwagu / ekoe / orari / betaga,ekoe,e k oe,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CENTIPEDE,369,392
Bororo-49_centipede-3,,Bororo,49_centipede,iwagu / ekoe / orari / betaga,orari,o r a r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CENTIPEDE,370,393
Bororo-49_centipede-4,,Bororo,49_centipede,iwagu / ekoe / orari / betaga,betaga,b e t a g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CENTIPEDE,371,394
Umutina-49_centipede-1,,Umutina,49_centipede,botolo,botolo,b o t o l o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CENTIPEDE,400,423
Otuke-201_salt-1,,Otuke,201_salt,maktahu,maktahu,m a k t a h u,,de1912linguistique;monfort1913linguistique,,,,,SALT,348,369
Bororo-201_salt-1,,Bororo,201_salt,ta / tʃa,ta,t a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SALT,367,390
Bororo-201_salt-2,,Bororo,201_salt,ta / tʃa,tʃa,tʃ a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,SALT,367,390
Otuke-195_rattlesnake-1,,Otuke,195_rattlesnake,ahuaku,ahuaku,a h ua k u,,de1912linguistique;monfort1913linguistique,,,,,RATTLESNAKE,349,370
Bororo-195_rattlesnake-1,,Bororo,195_rattlesnake,ewo,ewo,e w o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,RATTLESNAKE,366,389
Umutina-195_rattlesnake-1,,Umutina,195_rattlesnake,embaki,embaki,e m b a k i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,RATTLESNAKE,349,370
Otuke-87_eyebrow-1,,Otuke,87_eyebrow,reka vi,reka vi,r e k a + v i,,de1912linguistique;monfort1913linguistique,,,,,EYEBROW ?,352,373 374
Umutina-87_eyebrow-1,,Umutina,87_eyebrow,zimoʃika,zimoʃika,z i m o ʃ i k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,EYEBROW,364,386
Bororo-87_eyebrow-1,,Bororo,87_eyebrow,dʒerira bu,dʒerira bu,dʒ e r i r a + b u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FRONTAL ?,365,387 388
Umutina-271_hunt-1,,Umutina,271_hunt,kimolo,kimolo,k i m o l o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,HUNT,353,375
Bororo-271_hunt-1,,Bororo,271_hunt,meri,meri,m e r i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HUNT,384,254
Umutina-267_fat-1,,Umutina,267_fat,ramu,ramu,r a m u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,FAT,354,376
Bororo-267_fat-1,,Bororo,267_fat,ka,ka,k a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,FAT,355,377
Umutina-269_head-1,,Umutina,269_head,tori,tori,t ɔ ɾ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,HEAD,356,378
Bororo-269_head-1,,Bororo,269_head,ao / aora,aora,ao ɾ a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HEAD,357,379
Bororo-269_head-2,,Bororo,269_head,ao / aora,ao,ao,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HEAD,357,379
Bororo-270_hot-1,,Bororo,270_hot,urureu / berereu,urureu,u ɾ u ɾ eu,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HOT,358,380
Umutina-270_hot-1,,Umutina,270_hot,amaru,amaru,a m a ɾ u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,HOT,358,380
Bororo-270_hot-2,,Bororo,270_hot,urureu / berereu,berereu,b e ɾ e ɾ eu,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,HOT,358,380
Umutina-265_comb-1,,Umutina,265_comb,putɨka,putɨka,p u t ɨ k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,COMB,359,381
Bororo-265_comb-1,,Bororo,265_comb,puduga,puduga,p u d u g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,COMB,359,381
Umutina-268_green-1,,Umutina,268_green,akɨ,akɨ,a k ɨ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,GREEN,360,382
Bororo-268_green-1,,Bororo,268_green,kaworu,kaworu,k a w o ɾ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,GREEN,361,383
Umutina-266_crooked-1,,Umutina,266_crooked,roto,roto,ɾ o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CROOKED,362,384
Bororo-266_crooked-1,,Bororo,266_crooked,meki(reu),meki,m e k i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CROOKED,363,385
